Hub,RemovalSite,DisposalSite,SnowTransported,Start_Lat,Start_Lng,End_Lat,End_Lng
VSP-103,MHM-107,St-Michel - Robert (VSP),156504.79000000004,45.59030081,-73.54893298,45.573,-73.612
VSP-103,CDN-113,Millen (AHU),110109.53,45.49108823,-73.62765679,45.557,-73.668
VSP-103,LAS-328,Millen (AHU),90925.53,45.43943653,-73.62177664,45.557,-73.668
VSP-103,LAS-329,St-Michel-17ième(Sous-Sol),66308.04,45.44121084,-73.64583339,45.576,-73.625
VSP-103,LAS-321,St-Michel-17ième(Sous-Sol),61684.34,45.43713099,-73.5975788,45.576,-73.625
VSP-103,ANJ-310,St-Michel - Robert (VSP),65548.67999999685,45.59304821,-73.55717888,45.573,-73.612
VSP-103,VSP-205,St-Michel - Charland (VSP),105697.54,45.57613921,-73.63611344,45.579,-73.633
VSP-103,AHU-106,Millen (AHU),160528.94,45.57207083,-73.66193861,45.557,-73.668
VSP-103,LAS-327,Millen (AHU),68856.07,45.43378628,-73.63813045,45.557,-73.668
VSP-103,VER-310A,Saint-Pierre (LAC),193127.45,45.43737817,-73.59918246,45.468,-73.599
VSP-103,MHM-108,St-Michel - Robert (VSP),177831.34000000003,45.59659289,-73.56965627,45.573,-73.612
VSP-103,SLE-111,St-Michel - Robert (VSP),112853.32,45.59063956,-73.61809441,45.573,-73.612
VSP-103,LAS-323,St-Michel-17ième(Sous-Sol),81718.74,45.42777023,-73.60618434,45.576,-73.625
VSP-103,ANJ-309,St-Michel - Robert (VSP),68076.98999999673,45.60227753,-73.55934654,45.573,-73.612
VSP-103,CDN-114,Millen (AHU),90497.64,45.48914054,-73.65135848,45.557,-73.668
VSP-103,LAS-326,Millen (AHU),66068.18,45.42916816,-73.66596827,45.557,-73.668
VSP-103,LAS-330,St-Michel-17ième(Sous-Sol),69701.58,45.42839166,-73.66598992,45.576,-73.625
VSP-103,MTN-305,St-Michel - Charland (VSP),173318.12,45.58633997,-73.63281797,45.579,-73.633
VSP-103,LAS-325,St-Michel-17ième(Sous-Sol),77214.89,45.42322946,-73.64119391,45.576,-73.625
VSP-103,SLE-110,St-Michel - Robert (VSP),143274.78,45.59715655,-73.6185478,45.573,-73.612
VSP-103,CDN-116,SauvÃ© (AHU),100403.2,45.50521911,-73.6412747,45.54,-73.665
VSP-103,SLA-364,SauvÃ© (AHU),96099.1,45.51453166,-73.68277358,45.54,-73.665
VSP-103,CDN-115,SauvÃ© (AHU),86829.59,45.50378342,-73.6382155,45.54,-73.665
VSP-103,SLA-369,SauvÃ© (AHU),74626.73,45.5101042,-73.68754717,45.54,-73.665
VSP-103,LAS-333,St-Michel-17ième(Sous-Sol),67148.59,45.41672125,-73.64428762,45.576,-73.625
VSP-103,SLE-304,St-Michel - Robert (VSP),202107.95,45.59511827,-73.58164095,45.573,-73.612
VSP-103,SLE-303,St-Michel - Robert (VSP),219784.46,45.59511827,-73.58164095,45.573,-73.612
VSP-103,VSP-108,Millen (AHU),120159.51000000002,45.53663772,-73.64473434,45.557,-73.668
VSP-103,LAC-102,St-Michel-17ième(Sous-Sol),84276.29,45.44874551,-73.7207966,45.576,-73.625
VSP-103,SLA-363,Millen (AHU),84510.81,45.52393904,-73.70679262,45.557,-73.668
VSP-103,VSP-109,Millen (AHU),137970.19,45.54102211,-73.64189435,45.557,-73.668
VSP-103,SLA-370,Jules-Poitras 2 (SLA),81596.87,45.4971947,-73.69939657,45.529,-73.687
VSP-103,MTN-102,St-Michel - Robert (VSP),115918.37,45.61189793,-73.60166814,45.573,-73.612
VSP-103,ANJ-312,St-Michel - Robert (VSP),190725.51,45.61258773,-73.60235426,45.573,-73.612
VSP-103,SLA-365,Millen (AHU),100648.23,45.50832976,-73.71576601,45.557,-73.668
VSP-103,VSP-103,Millen (AHU),145643.47000000003,45.5465949,-73.63769029,45.557,-73.668
VSP-103,ANJ-311,St-Michel - Robert (VSP),74463.74000000002,45.5993434,-73.5771954,45.573,-73.612
VSP-103,SLA-366,Millen (AHU),81563.47,45.52827247,-73.69257716,45.557,-73.668
VSP-103,LAC-305,St-Michel-17ième(Sous-Sol),61232.24,45.47359968,-73.7081493,45.576,-73.625
VSP-103,ANJ-101,St-Michel - Robert (VSP),135587.31000000003,45.62486671,-73.54666744,45.573,-73.612
VSP-103,SLA-371,SauvÃ© (AHU),80953.24,45.52568678,-73.67938079,45.54,-73.665
VSP-103,LAC-306,St-Michel-17ième(Sous-Sol),149069.24,45.44785518,-73.69973418,45.576,-73.625
VSP-103,LAC-104,St-Michel-17ième(Sous-Sol),52879.08,45.46451771,-73.69477837,45.576,-73.625
VSP-103,MTN-307,St-Michel - Robert (VSP),179912.37,45.6106194,-73.60719834,45.573,-73.612
VSP-103,SLA-368,Millen (AHU),92066.03,45.51432286,-73.73363993,45.557,-73.668
VSP-103,MTN-103,Lausanne (MTN),106176.99,45.62595631,-73.616592,45.588,-73.649
VSP-103,MTN-104,Lausanne (MTN),105891.84,45.60551289,-73.62405162,45.588,-73.649
VSP-103,SLA-367,Millen (AHU),96600.02,45.52225915,-73.73416154,45.557,-73.668
VSP-103,RDP-202,St-Michel-17ième(Sous-Sol),115670.96,45.64820144,-73.54440856,45.576,-73.625
VSP-103,RDP-102,St-Michel - Robert (VSP),163220.74,45.63457353,-73.58575489,45.573,-73.612
VSP-103,RDP-201,St-Michel - Charland (VSP),166379.71,45.64153239,-73.57656323,45.579,-73.633
VSP-103,RDP-101,Lausanne (MTN),198928.84,45.64505274,-73.59683981,45.588,-73.649
VSP-103,RDP-103,Lausanne (MTN),201736.38,45.64505274,-73.59683981,45.588,-73.649
VSP-103,AHU-101,SauvÃ© (AHU),146517.10000000003,45.54427433,-73.70412065,45.54,-73.665
VSP-103,AHU-103,Millen (AHU),174266.08,45.54427433,-73.70412065,45.557,-73.668
VSP-103,RDP-203,St-Michel-17ième(Sous-Sol),182385.61,45.65248011,-73.51038355,45.576,-73.625
VSP-103,RDP-107,St-Michel-17ième(Sous-Sol),173405.52,45.65248011,-73.51038355,45.576,-73.625
VSP-103,AHU-202,Millen (AHU),135547.87,45.54975712,-73.67922621,45.557,-73.668
VSP-103,AHU-104,Millen (AHU),128579.68,45.54722741,-73.69246631,45.557,-73.668
VSP-103,AHU-102,Millen (AHU),166156.40000000005,45.54355918,-73.70279457,45.557,-73.668
VSP-103,AHU-201,Millen (AHU),132188.90000000002,45.55986009,-73.67179148,45.557,-73.668
VSP-103,PRF-304F,Millen (AHU),22601.930000000004,45.50442266,-73.75168321,45.557,-73.668
VSP-103,RDP-105,St-Michel-17ième(Sous-Sol),157347.72000000003,45.6981362,-73.50951395,45.576,-73.625
VSP-103,RDP-106,St-Michel-17ième(Sous-Sol),182306.9700000001,45.69558777,-73.50961773,45.576,-73.625
VSP-103,PRF-304E,St-Michel-17ième(Sous-Sol),38547.16000000001,45.50570163,-73.79508132,45.576,-73.625
VSP-103,PRF-304D,St-Michel-17ième(Sous-Sol),19647.35,45.51669083,-73.84362667,45.576,-73.625
VSP-103,PRF-304C,St-Michel-17ième(Sous-Sol),22260.380000000005,45.48888963,-73.85979422,45.576,-73.625
VSP-103,PRF-304B,St-Michel-17ième(Sous-Sol),24034.840000000004,45.46585424,-73.87304961,45.576,-73.625
VSP-103,IBI-301,St-Michel-17ième(Sous-Sol),23055.450000000004,45.46775634,-73.90173477,45.576,-73.625
ANJ-311,VMA-109,Iberville (PMR),93274.51,45.49917824,-73.56230036,45.533,-73.555
ANJ-311,VMA-307,Iberville (PMR),82691.13,45.51550898,-73.56114693,45.533,-73.555
ANJ-311,VMA-306,Iberville (PMR),96229.11,45.51979422,-73.56636476,45.533,-73.555
ANJ-311,VMA-111,Iberville (PMR),85847.51,45.5124151,-73.56966732,45.533,-73.555
ANJ-311,VMA-110,Iberville (PMR),127483.61,45.4987999,-73.57666971,45.533,-73.555
ANJ-311,PMR-101,St-Michel - Robert (VSP),158592.40000000002,45.53189772,-73.59390183,45.573,-73.612
ANJ-311,PMR-102,St-Michel - Robert (VSP),144354.73,45.51588553,-73.59052976,45.573,-73.612
ANJ-311,S-O-104,Iberville (PMR),136883.4,45.48772195,-73.56854884,45.533,-73.555
ANJ-311,PMR-204,Iberville (PMR),80600.83,45.53959729,-73.56831073,45.533,-73.555
ANJ-311,MHM-109,Iberville (PMR),126720.19,45.54117536,-73.55830691,45.533,-73.555
ANJ-311,PMR-203,St-Michel - Robert (VSP),97228.93,45.53341693,-73.592195,45.573,-73.612
ANJ-311,RPP-201,St-Michel - Robert (VSP),116858.26000000002,45.54046257,-73.61308137,45.573,-73.612
ANJ-311,MHM-209,De la Salle (MHM),124186.67,45.55347871,-73.55165706,45.549,-73.531
ANJ-311,MHM-210,St-Michel - Robert (VSP),156288.64,45.55468483,-73.55428138,45.573,-73.612
ANJ-311,RPP-204,St-Michel - Robert (VSP),123910.35000000003,45.54868487,-73.60171691,45.573,-73.612
ANJ-311,RPP-101,St-Michel - Robert (VSP),100797.42,45.53176015,-73.62078145,45.573,-73.612
ANJ-311,RPP-102,St-Michel - Robert (VSP),95611.77,45.55287401,-73.58050178,45.573,-73.612
ANJ-311,OUT-101,St-Michel - Robert (VSP),170139.37,45.51658042,-73.62672222,45.573,-73.612
ANJ-311,RPP-104,St-Michel - Robert (VSP),152513.24000000002,45.55789801,-73.56557695,45.573,-73.612
ANJ-311,VER-310B,St-Michel-17ième(Sous-Sol),91295.89,45.4669972,-73.53190369,45.576,-73.625
ANJ-311,VSP-107,St-Michel - Robert (VSP),125642.50000000004,45.55484377,-73.62091446,45.573,-73.612
ANJ-311,CDN-111,St-Michel-17ième(Sous-Sol),70225.35,45.4725436,-73.6124776,45.576,-73.625
ANJ-311,VSP-206,St-Michel - Robert (VSP),107770.34000000004,45.56027421,-73.60897427,45.573,-73.612
ANJ-311,S-O-201B,Riverside (VMA),107975.69,45.46974659,-73.58305727,45.491,-73.552
ANJ-311,RPP-205,St-Michel - Robert (VSP),133863.99000000002,45.56540501,-73.58812198,45.573,-73.612
ANJ-311,AHU-107,St-Michel - Charland (VSP),165025.8,45.55110129,-73.65335819,45.579,-73.633
ANJ-311,RPP-103,St-Michel - Robert (VSP),113049.76000000002,45.57364057,-73.58076923,45.573,-73.612
ANJ-311,S-O-201A,St-Michel-17ième(Sous-Sol),94217.6,45.45783633,-73.61364497,45.576,-73.625
ANJ-311,AHU-105,St-Michel - Charland (VSP),144586.67,45.54287252,-73.65814723,45.579,-73.633
ANJ-311,MHM-211,Lafarge (sud) (MHM),120956.77,45.58767097,-73.54121714,45.618,-73.524
ANJ-311,VSP-104,St-Michel - Charland (VSP),126061.39,45.56497012,-73.645257,45.579,-73.633
ANJ-311,MHM-105,Ray-Lawson (ANJ),135651.25,45.59086138,-73.52540373,45.622,-73.579
ANJ-311,CDN-112,St-Michel-17ième(Sous-Sol),85719.86,45.4852088,-73.62813247,45.576,-73.625
ANJ-311,S-O-103,St-Michel-17ième(Sous-Sol),197580.1,45.45071293,-73.63515371,45.576,-73.625
ANJ-311,SLE-109,St-Michel - Robert (VSP),108860.15000000002,45.57619682,-73.59335768,45.573,-73.612
ANJ-311,CDN-301,St-Michel-17ième(Sous-Sol),226169.69,45.47552466,-73.63975434,45.576,-73.625
ANJ-311,MHM-106,Ray-Lawson (ANJ),150424.21,45.59482761,-73.53571902,45.622,-73.579
ANJ-311,MHM-107,St-Michel - Robert (VSP),156504.79,45.59030081,-73.54893298,45.573,-73.612
ANJ-311,CDN-113,St-Michel-17ième(Sous-Sol),110109.53,45.49108823,-73.62765679,45.576,-73.625
ANJ-311,LAS-328,St-Michel - Robert (VSP),90925.53,45.43943653,-73.62177664,45.573,-73.612
ANJ-311,LAS-329,St-Michel-17ième(Sous-Sol),66308.04,45.44121084,-73.64583339,45.576,-73.625
ANJ-311,LAS-321,St-Michel-17ième(Sous-Sol),61684.34,45.43713099,-73.5975788,45.576,-73.625
ANJ-311,ANJ-310,Langelier (SLE),65548.68,45.59304821,-73.55717888,45.607,-73.607
ANJ-311,VSP-205,St-Michel - Charland (VSP),105697.54,45.57613921,-73.63611344,45.579,-73.633
ANJ-311,AHU-106,St-Michel - Charland (VSP),160528.94,45.57207083,-73.66193861,45.579,-73.633
ANJ-311,LAS-327,St-Michel - Robert (VSP),68856.07,45.43378628,-73.63813045,45.573,-73.612
ANJ-311,VER-310A,St-Michel-17ième(Sous-Sol),193127.45,45.43737817,-73.59918246,45.576,-73.625
ANJ-311,MHM-108,Ray-Lawson (ANJ),177831.34,45.59659289,-73.56965627,45.622,-73.579
ANJ-311,SLE-111,St-Michel - Robert (VSP),112853.32,45.59063956,-73.61809441,45.573,-73.612
ANJ-311,LAS-323,St-Michel-17ième(Sous-Sol),81718.74,45.42777023,-73.60618434,45.576,-73.625
ANJ-311,ANJ-309,Ray-Lawson (ANJ),68076.99,45.60227753,-73.55934654,45.622,-73.579
ANJ-311,CDN-114,St-Michel - Robert (VSP),90497.64,45.48914054,-73.65135848,45.573,-73.612
ANJ-311,LAS-326,St-Michel - Robert (VSP),66068.18,45.42916816,-73.66596827,45.573,-73.612
ANJ-311,LAS-330,St-Michel-17ième(Sous-Sol),69701.58,45.42839166,-73.66598992,45.576,-73.625
ANJ-311,MTN-305,St-Michel - Robert (VSP),173318.12,45.58633997,-73.63281797,45.573,-73.612
ANJ-311,LAS-325,St-Michel-17ième(Sous-Sol),77214.89,45.42322946,-73.64119391,45.576,-73.625
ANJ-311,SLE-110,St-Michel - Robert (VSP),143274.78,45.59715655,-73.6185478,45.573,-73.612
ANJ-311,CDN-116,St-Michel - Robert (VSP),100403.2,45.50521911,-73.6412747,45.573,-73.612
ANJ-311,SLA-364,SauvÃ© (AHU),96099.1,45.51453166,-73.68277358,45.54,-73.665
ANJ-311,CDN-115,St-Michel - Robert (VSP),86829.59,45.50378342,-73.6382155,45.573,-73.612
ANJ-311,SLA-369,SauvÃ© (AHU),74626.73,45.5101042,-73.68754717,45.54,-73.665
ANJ-311,LAS-333,St-Michel-17ième(Sous-Sol),67148.59,45.41672125,-73.64428762,45.576,-73.625
ANJ-311,SLE-304,St-Michel - Robert (VSP),202107.95,45.59511827,-73.58164095,45.573,-73.612
ANJ-311,SLE-303,Langelier (SLE),219784.46,45.59511827,-73.58164095,45.607,-73.607
ANJ-311,VSP-108,St-Michel - Robert (VSP),120159.51000000002,45.53663772,-73.64473434,45.573,-73.612
ANJ-311,LAC-102,St-Michel-17ième(Sous-Sol),84276.29,45.44874551,-73.7207966,45.576,-73.625
ANJ-311,SLA-363,Millen (AHU),84510.81,45.52393904,-73.70679262,45.557,-73.668
ANJ-311,VSP-109,St-Michel - Robert (VSP),137970.19,45.54102211,-73.64189435,45.573,-73.612
ANJ-311,SLA-370,Jules-Poitras 2 (SLA),81596.87,45.4971947,-73.69939657,45.529,-73.687
ANJ-311,MTN-102,Langelier (SLE),115918.37,45.61189793,-73.60166814,45.607,-73.607
ANJ-311,ANJ-312,Langelier (SLE),190725.51,45.61258773,-73.60235426,45.607,-73.607
ANJ-311,SLA-365,Millen (AHU),100648.23,45.50832976,-73.71576601,45.557,-73.668
ANJ-311,VSP-103,St-Michel - Robert (VSP),145643.47000000003,45.5465949,-73.63769029,45.573,-73.612
ANJ-311,ANJ-311,Ray-Lawson (ANJ),74463.74,45.5993434,-73.5771954,45.622,-73.579
ANJ-311,SLA-366,Millen (AHU),81563.47,45.52827247,-73.69257716,45.557,-73.668
ANJ-311,LAC-305,St-Michel-17ième(Sous-Sol),61232.24,45.47359968,-73.7081493,45.576,-73.625
ANJ-311,ANJ-101,Ray-Lawson (ANJ),135587.31000000003,45.62486671,-73.54666744,45.622,-73.579
ANJ-311,SLA-371,SauvÃ© (AHU),80953.24,45.52568678,-73.67938079,45.54,-73.665
ANJ-311,LAC-306,St-Michel-17ième(Sous-Sol),149069.24,45.44785518,-73.69973418,45.576,-73.625
ANJ-311,LAC-104,St-Michel-17ième(Sous-Sol),52879.08,45.46451771,-73.69477837,45.576,-73.625
ANJ-311,MTN-307,Ray-Lawson (ANJ),179912.37,45.6106194,-73.60719834,45.622,-73.579
ANJ-311,SLA-368,Millen (AHU),92066.03,45.51432286,-73.73363993,45.557,-73.668
ANJ-311,MTN-103,Ray-Lawson (ANJ),106176.99,45.62595631,-73.616592,45.622,-73.579
ANJ-311,MTN-104,Langelier (SLE),105891.84,45.60551289,-73.62405162,45.607,-73.607
ANJ-311,SLA-367,Millen (AHU),96600.02,45.52225915,-73.73416154,45.557,-73.668
ANJ-311,RDP-202,Ray-Lawson (ANJ),115670.96000000004,45.64820144,-73.54440856,45.622,-73.579
ANJ-311,RDP-102,St-Michel - Robert (VSP),163220.74,45.63457353,-73.58575489,45.573,-73.612
ANJ-311,RDP-201,Ray-Lawson (ANJ),166379.71000000002,45.64153239,-73.57656323,45.622,-73.579
ANJ-311,RDP-101,Ray-Lawson (ANJ),198928.84000000003,45.64505274,-73.59683981,45.622,-73.579
ANJ-311,RDP-103,Ray-Lawson (ANJ),201736.38000000003,45.64505274,-73.59683981,45.622,-73.579
ANJ-311,AHU-101,SauvÃ© (AHU),146517.1,45.54427433,-73.70412065,45.54,-73.665
ANJ-311,AHU-103,Millen (AHU),174266.08,45.54427433,-73.70412065,45.557,-73.668
ANJ-311,RDP-203,Lafarge (sud) (MHM),182385.61,45.65248011,-73.51038355,45.618,-73.524
ANJ-311,RDP-107,Lafarge (sud) (MHM),173405.52,45.65248011,-73.51038355,45.618,-73.524
ANJ-311,AHU-202,Millen (AHU),135547.87,45.54975712,-73.67922621,45.557,-73.668
ANJ-311,AHU-104,Millen (AHU),128579.68,45.54722741,-73.69246631,45.557,-73.668
ANJ-311,AHU-102,Millen (AHU),166156.4,45.54355918,-73.70279457,45.557,-73.668
ANJ-311,AHU-201,Millen (AHU),132188.9,45.55986009,-73.67179148,45.557,-73.668
ANJ-311,PRF-304F,St-Michel-17ième(Sous-Sol),22601.93,45.50442266,-73.75168321,45.576,-73.625
ANJ-311,RDP-105,Ray-Lawson (ANJ),157347.72,45.6981362,-73.50951395,45.622,-73.579
ANJ-311,RDP-106,Ray-Lawson (ANJ),182306.97,45.69558777,-73.50961773,45.622,-73.579
ANJ-311,PRF-304E,St-Michel-17ième(Sous-Sol),38547.16,45.50570163,-73.79508132,45.576,-73.625
ANJ-311,PRF-304D,St-Michel-17ième(Sous-Sol),19647.35,45.51669083,-73.84362667,45.576,-73.625
ANJ-311,PRF-304C,St-Michel-17ième(Sous-Sol),22260.38,45.48888963,-73.85979422,45.576,-73.625
ANJ-311,PRF-304B,St-Michel-17ième(Sous-Sol),24034.84,45.46585424,-73.87304961,45.576,-73.625
ANJ-311,IBI-301,St-Michel-17ième(Sous-Sol),23055.450000000004,45.46775634,-73.90173477,45.576,-73.625
SLA-366,VMA-109,St-Michel-17ième(Sous-Sol),93274.51,45.49917824,-73.56230036,45.576,-73.625
SLA-366,VMA-307,Jules-Poitras 2 (SLA),82691.13,45.51550898,-73.56114693,45.529,-73.687
SLA-366,VMA-306,Jules-Poitras 2 (SLA),96229.11,45.51979422,-73.56636476,45.529,-73.687
SLA-366,VMA-111,Jules-Poitras 2 (SLA),85847.51,45.5124151,-73.56966732,45.529,-73.687
SLA-366,VMA-110,Jules-Poitras 2 (SLA),127483.61,45.4987999,-73.57666971,45.529,-73.687
SLA-366,PMR-101,Jules-Poitras 2 (SLA),158592.4,45.53189772,-73.59390183,45.529,-73.687
SLA-366,PMR-102,Jules-Poitras 2 (SLA),144354.73,45.51588553,-73.59052976,45.529,-73.687
SLA-366,S-O-104,Saint-Pierre (LAC),136883.4,45.48772195,-73.56854884,45.468,-73.599
SLA-366,PMR-204,Millen (AHU),80600.83,45.53959729,-73.56831073,45.557,-73.668
SLA-366,MHM-109,Iberville (PMR),126720.19,45.54117536,-73.55830691,45.533,-73.555
SLA-366,PMR-203,Jules-Poitras 2 (SLA),97228.93,45.53341693,-73.592195,45.529,-73.687
SLA-366,RPP-201,Millen (AHU),116858.26,45.54046257,-73.61308137,45.557,-73.668
SLA-366,MHM-209,Millen (AHU),124186.67,45.55347871,-73.55165706,45.557,-73.668
SLA-366,MHM-210,Millen (AHU),156288.64,45.55468483,-73.55428138,45.557,-73.668
SLA-366,RPP-204,SauvÃ© (AHU),123910.35,45.54868487,-73.60171691,45.54,-73.665
SLA-366,RPP-101,Jules-Poitras 2 (SLA),100797.42,45.53176015,-73.62078145,45.529,-73.687
SLA-366,RPP-102,SauvÃ© (AHU),95611.77,45.55287401,-73.58050178,45.54,-73.665
SLA-366,OUT-101,Jules-Poitras 2 (SLA),170139.37,45.51658042,-73.62672222,45.529,-73.687
SLA-366,RPP-104,SauvÃ© (AHU),152513.24,45.55789801,-73.56557695,45.54,-73.665
SLA-366,VER-310B,St-Michel-17ième(Sous-Sol),91295.89,45.4669972,-73.53190369,45.576,-73.625
SLA-366,VSP-107,SauvÃ© (AHU),125642.5,45.55484377,-73.62091446,45.54,-73.665
SLA-366,CDN-111,Jules-Poitras 2 (SLA),70225.35,45.4725436,-73.6124776,45.529,-73.687
SLA-366,VSP-206,SauvÃ© (AHU),107770.34,45.56027421,-73.60897427,45.54,-73.665
SLA-366,S-O-201B,Saint-Pierre (LAC),107975.69,45.46974659,-73.58305727,45.468,-73.599
SLA-366,RPP-205,SauvÃ© (AHU),133863.99,45.56540501,-73.58812198,45.54,-73.665
SLA-366,AHU-107,SauvÃ© (AHU),165025.8,45.55110129,-73.65335819,45.54,-73.665
SLA-366,RPP-103,SauvÃ© (AHU),113049.76,45.57364057,-73.58076923,45.54,-73.665
SLA-366,S-O-201A,Saint-Pierre (LAC),94217.6,45.45783633,-73.61364497,45.468,-73.599
SLA-366,AHU-105,SauvÃ© (AHU),144586.67,45.54287252,-73.65814723,45.54,-73.665
SLA-366,MHM-211,Millen (AHU),120956.77,45.58767097,-73.54121714,45.557,-73.668
SLA-366,VSP-104,Millen (AHU),126061.39,45.56497012,-73.645257,45.557,-73.668
SLA-366,MHM-105,St-Michel-17ième(Sous-Sol),135651.25,45.59086138,-73.52540373,45.576,-73.625
SLA-366,CDN-112,Jules-Poitras 2 (SLA),85719.86,45.4852088,-73.62813247,45.529,-73.687
SLA-366,S-O-103,St-Michel-17ième(Sous-Sol),197580.1,45.45071293,-73.63515371,45.576,-73.625
SLA-366,SLE-109,SauvÃ© (AHU),108860.15,45.57619682,-73.59335768,45.54,-73.665
SLA-366,CDN-301,Jules-Poitras 2 (SLA),226169.69,45.47552466,-73.63975434,45.529,-73.687
SLA-366,MHM-106,St-Michel-17ième(Sous-Sol),150424.21,45.59482761,-73.53571902,45.576,-73.625
SLA-366,MHM-107,Millen (AHU),156504.79,45.59030081,-73.54893298,45.557,-73.668
SLA-366,CDN-113,Jules-Poitras 2 (SLA),110109.53,45.49108823,-73.62765679,45.529,-73.687
SLA-366,LAS-328,Jules-Poitras 2 (SLA),90925.53,45.43943653,-73.62177664,45.529,-73.687
SLA-366,LAS-329,Saint-Pierre (LAC),66308.04,45.44121084,-73.64583339,45.468,-73.599
SLA-366,LAS-321,Saint-Pierre (LAC),61684.34,45.43713099,-73.5975788,45.468,-73.599
SLA-366,ANJ-310,Millen (AHU),65548.68,45.59304821,-73.55717888,45.557,-73.668
SLA-366,VSP-205,Millen (AHU),105697.54,45.57613921,-73.63611344,45.557,-73.668
SLA-366,AHU-106,Millen (AHU),160528.94,45.57207083,-73.66193861,45.557,-73.668
SLA-366,LAS-327,Jules-Poitras 2 (SLA),68856.07,45.43378628,-73.63813045,45.529,-73.687
SLA-366,VER-310A,Saint-Pierre (LAC),193127.45,45.43737817,-73.59918246,45.468,-73.599
SLA-366,MHM-108,Millen (AHU),177831.34,45.59659289,-73.56965627,45.557,-73.668
SLA-366,SLE-111,Millen (AHU),112853.32,45.59063956,-73.61809441,45.557,-73.668
SLA-366,LAS-323,St-Michel-17ième(Sous-Sol),81718.74,45.42777023,-73.60618434,45.576,-73.625
SLA-366,ANJ-309,SauvÃ© (AHU),68076.99,45.60227753,-73.55934654,45.54,-73.665
SLA-366,CDN-114,Jules-Poitras 2 (SLA),90497.64,45.48914054,-73.65135848,45.529,-73.687
SLA-366,LAS-326,Jules-Poitras 2 (SLA),66068.18,45.42916816,-73.66596827,45.529,-73.687
SLA-366,LAS-330,St-Michel-17ième(Sous-Sol),69701.58,45.42839166,-73.66598992,45.576,-73.625
SLA-366,MTN-305,Millen (AHU),173318.12,45.58633997,-73.63281797,45.557,-73.668
SLA-366,LAS-325,St-Michel-17ième(Sous-Sol),77214.89,45.42322946,-73.64119391,45.576,-73.625
SLA-366,SLE-110,Millen (AHU),143274.78,45.59715655,-73.6185478,45.557,-73.668
SLA-366,CDN-116,Jules-Poitras 2 (SLA),100403.2,45.50521911,-73.6412747,45.529,-73.687
SLA-366,SLA-364,Jules-Poitras 2 (SLA),96099.1,45.51453166,-73.68277358,45.529,-73.687
SLA-366,CDN-115,Jules-Poitras 2 (SLA),86829.59,45.50378342,-73.6382155,45.529,-73.687
SLA-366,SLA-369,Jules-Poitras 2 (SLA),74626.73,45.5101042,-73.68754717,45.529,-73.687
SLA-366,LAS-333,St-Michel-17ième(Sous-Sol),67148.59,45.41672125,-73.64428762,45.576,-73.625
SLA-366,SLE-304,Lausanne (MTN),202107.95,45.59511827,-73.58164095,45.588,-73.649
SLA-366,SLE-303,Lausanne (MTN),219784.46,45.59511827,-73.58164095,45.588,-73.649
SLA-366,VSP-108,Millen (AHU),120159.51,45.53663772,-73.64473434,45.557,-73.668
SLA-366,LAC-102,Jules-Poitras 2 (SLA),84276.29,45.44874551,-73.7207966,45.529,-73.687
SLA-366,SLA-363,Jules-Poitras 2 (SLA),84510.81,45.52393904,-73.70679262,45.529,-73.687
SLA-366,VSP-109,SauvÃ© (AHU),137970.19,45.54102211,-73.64189435,45.54,-73.665
SLA-366,SLA-370,Jules-Poitras 2 (SLA),81596.87,45.4971947,-73.69939657,45.529,-73.687
SLA-366,MTN-102,Lausanne (MTN),115918.37,45.61189793,-73.60166814,45.588,-73.649
SLA-366,ANJ-312,Lausanne (MTN),190725.51,45.61258773,-73.60235426,45.588,-73.649
SLA-366,SLA-365,Jules-Poitras 2 (SLA),100648.23,45.50832976,-73.71576601,45.529,-73.687
SLA-366,VSP-103,Millen (AHU),145643.47,45.5465949,-73.63769029,45.557,-73.668
SLA-366,ANJ-311,Millen (AHU),74463.74,45.5993434,-73.5771954,45.557,-73.668
SLA-366,SLA-366,Jules-Poitras 2 (SLA),81563.47,45.52827247,-73.69257716,45.529,-73.687
SLA-366,LAC-305,Jules-Poitras 2 (SLA),61232.24,45.47359968,-73.7081493,45.529,-73.687
SLA-366,ANJ-101,St-Michel-17ième(Sous-Sol),135587.31,45.62486671,-73.54666744,45.576,-73.625
SLA-366,SLA-371,Jules-Poitras 2 (SLA),80953.24,45.52568678,-73.67938079,45.529,-73.687
SLA-366,LAC-306,Jules-Poitras 2 (SLA),149069.24,45.44785518,-73.69973418,45.529,-73.687
SLA-366,LAC-104,Jules-Poitras 2 (SLA),52879.08,45.46451771,-73.69477837,45.529,-73.687
SLA-366,MTN-307,Lausanne (MTN),179912.37,45.6106194,-73.60719834,45.588,-73.649
SLA-366,SLA-368,Jules-Poitras 2 (SLA),92066.03,45.51432286,-73.73363993,45.529,-73.687
SLA-366,MTN-103,Lausanne (MTN),106176.99,45.62595631,-73.616592,45.588,-73.649
SLA-366,MTN-104,Lausanne (MTN),105891.84,45.60551289,-73.62405162,45.588,-73.649
SLA-366,SLA-367,Jules-Poitras 2 (SLA),96600.02,45.52225915,-73.73416154,45.529,-73.687
SLA-366,RDP-202,St-Michel-17ième(Sous-Sol),115670.96,45.64820144,-73.54440856,45.576,-73.625
